"FileName","FilePath","Version"
"Microsoft.IdentityModel.JsonWebTokens.dll","D:\inetpub\Employer Package\Microsoft.IdentityModel.JsonWebTokens.dll","7.1.2.41121"
"Microsoft.IdentityModel.Logging.dll","D:\inetpub\Employer Package\Microsoft.IdentityModel.Logging.dll","7.1.2.41121"
"Microsoft.IdentityModel.LoggingExtensions.dll","D:\inetpub\Employer Package\Microsoft.IdentityModel.LoggingExtensions.dll","7.1.2.41121"
"Microsoft.IdentityModel.Protocols.dll","D:\inetpub\Employer Package\Microsoft.IdentityModel.Protocols.dll","7.1.2.41121"
"Microsoft.IdentityModel.Protocols.OpenIdConnect.dll","D:\inetpub\Employer Package\Microsoft.IdentityModel.Protocols.OpenIdConnect.dll","7.1.2.41121"
"Microsoft.IdentityModel.Tokens.dll","D:\inetpub\Employer Package\Microsoft.IdentityModel.Tokens.dll","7.1.2.41121"
"Microsoft.IdentityModel.Validators.dll","D:\inetpub\Employer Package\Microsoft.IdentityModel.Validators.dll","7.1.2.41121"
"Microsoft.SqlServer.Server.dll","D:\inetpub\Employer Package\Microsoft.SqlServer.Server.dll","1.0.0.0"
"Microsoft.Win32.SystemEvents.dll","D:\inetpub\Employer Package\Microsoft.Win32.SystemEvents.dll","6.0.21.52210"
"MimeKit.dll","D:\inetpub\Employer Package\MimeKit.dll","2.5.1.0"
"Newtonsoft.Json.dll","D:\inetpub\Employer Package\Newtonsoft.Json.dll","13.0.3.27908"
"System.Configuration.ConfigurationManager.dll","D:\inetpub\Employer Package\System.Configuration.ConfigurationManager.dll","6.0.922.41905"
"System.DirectoryServices.Protocols.dll","D:\inetpub\Employer Package\System.DirectoryServices.Protocols.dll","8.0.23.53103"
"System.Drawing.Common.dll","D:\inetpub\Employer Package\System.Drawing.Common.dll","6.0.21.52210"
"System.IdentityModel.Tokens.Jwt.dll","D:\inetpub\Employer Package\System.IdentityModel.Tokens.Jwt.dll","7.1.2.41121"
"System.Memory.Data.dll","D:\inetpub\Employer Package\System.Memory.Data.dll","1.0.221.20802"
"System.Runtime.Caching.dll","D:\inetpub\Employer Package\System.Runtime.Caching.dll","6.0.21.52210"
"System.Security.Cryptography.Pkcs.dll","D:\inetpub\Employer Package\System.Security.Cryptography.Pkcs.dll","7.0.823.31807"
"System.Security.Cryptography.ProtectedData.dll","D:\inetpub\Employer Package\System.Security.Cryptography.ProtectedData.dll","6.0.21.52210"
"System.Security.Cryptography.Xml.dll","D:\inetpub\Employer Package\System.Security.Cryptography.Xml.dll","7.0.222.60605"
"System.Security.Permissions.dll","D:\inetpub\Employer Package\System.Security.Permissions.dll","6.0.21.52210"
"System.Windows.Extensions.dll","D:\inetpub\Employer Package\System.Windows.Extensions.dll","6.0.21.52210"
"TinyMCE.Blazor.dll","D:\inetpub\Employer Package\TinyMCE.Blazor.dll","1.0.4.0"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\cs\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\cs\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\de\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\de\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\es\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\es\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\fr\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\fr\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\it\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\it\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\ja\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\ja\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\ko\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\ko\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\pl\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\pl\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.CSharp.resources.dll","D:\inetpub\Employer Package\pt-BR\Microsoft.CodeAnalysis.CSharp.resources.dll","4.500.23.10905"
"Microsoft.CodeAnalysis.resources.dll","D:\inetpub\Employer Package\pt-BR\Microsoft.CodeAnalysis.resources.dll","4.500.23.10905"
"Microsoft.AspNetCore.Antiforgery.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Antiforgery.dll","8.0.724.31402"
"Microsoft.AspNetCore.Authentication.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Authentication.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Authentication.BearerToken.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Authentication.BearerToken.dll","8.0.724.31402"
"Microsoft.AspNetCore.Authentication.Cookies.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Authentication.Cookies.dll","8.0.724.31402"
"Microsoft.AspNetCore.Authentication.Core.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Authentication.Core.dll","8.0.724.31402"
"Microsoft.AspNetCore.Authentication.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Authentication.dll","8.0.724.31402"
"Microsoft.AspNetCore.Authentication.OAuth.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Authentication.OAuth.dll","8.0.724.31402"
"Microsoft.AspNetCore.Authorization.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Authorization.dll","8.0.724.31402"
"Microsoft.AspNetCore.Authorization.Policy.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Authorization.Policy.dll","8.0.724.31402"
"Microsoft.AspNetCore.Components.Authorization.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Components.Authorization.dll","8.0.724.31402"
"Microsoft.AspNetCore.Components.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Components.dll","8.0.724.31402"
"Microsoft.AspNetCore.Components.Endpoints.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Components.Endpoints.dll","8.0.724.31402"
"Microsoft.AspNetCore.Components.Forms.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Components.Forms.dll","8.0.724.31402"
"Microsoft.AspNetCore.Components.Server.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Components.Server.dll","8.0.724.31402"
"Microsoft.AspNetCore.Components.Web.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Components.Web.dll","8.0.724.31402"
"Microsoft.AspNetCore.Connections.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Connections.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.CookiePolicy.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.CookiePolicy.dll","8.0.724.31402"
"Microsoft.AspNetCore.Cors.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Cors.dll","8.0.724.31402"
"Microsoft.AspNetCore.Cryptography.Internal.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Cryptography.Internal.dll","8.0.724.31402"
"Microsoft.AspNetCore.Cryptography.KeyDerivation.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Cryptography.KeyDerivation.dll","8.0.724.31402"
"Microsoft.AspNetCore.DataProtection.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.DataProtection.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.DataProtection.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.DataProtection.dll","8.0.724.31402"
"Microsoft.AspNetCore.DataProtection.Extensions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.DataProtection.Extensions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Diagnostics.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Diagnostics.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Diagnostics.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Diagnostics.dll","8.0.724.31402"
"Microsoft.AspNetCore.Diagnostics.HealthChecks.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Diagnostics.HealthChecks.dll","8.0.724.31402"
"Microsoft.AspNetCore.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.dll","8.0.724.31402"
"Microsoft.AspNetCore.HostFiltering.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.HostFiltering.dll","8.0.724.31402"
"Microsoft.AspNetCore.Hosting.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Hosting.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Hosting.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Hosting.dll","8.0.724.31402"
"Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Html.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Html.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Http.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Http.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Http.Connections.Common.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Http.Connections.Common.dll","8.0.724.31402"
"Microsoft.AspNetCore.Http.Connections.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Http.Connections.dll","8.0.724.31402"
"Microsoft.AspNetCore.Http.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Http.dll","8.0.724.31402"
"Microsoft.AspNetCore.Http.Extensions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Http.Extensions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Http.Features.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Http.Features.dll","8.0.724.31402"
"Microsoft.AspNetCore.Http.Results.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Http.Results.dll","8.0.724.31402"
"Microsoft.AspNetCore.HttpLogging.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.HttpLogging.dll","8.0.724.31402"
"Microsoft.AspNetCore.HttpOverrides.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.HttpOverrides.dll","8.0.724.31402"
"Microsoft.AspNetCore.HttpsPolicy.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.HttpsPolicy.dll","8.0.724.31402"
"Microsoft.AspNetCore.Identity.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Identity.dll","8.0.724.31402"
"Microsoft.AspNetCore.Localization.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Localization.dll","8.0.724.31402"
"Microsoft.AspNetCore.Localization.Routing.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Localization.Routing.dll","8.0.724.31402"
"Microsoft.AspNetCore.Metadata.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Metadata.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.ApiExplorer.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.ApiExplorer.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.Core.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.Core.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.Cors.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.Cors.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.DataAnnotations.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.DataAnnotations.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.Formatters.Json.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.Formatters.Json.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.Formatters.Xml.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.Formatters.Xml.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.Localization.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.Localization.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.Razor.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.Razor.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.RazorPages.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.RazorPages.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.TagHelpers.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.TagHelpers.dll","8.0.724.31402"
"Microsoft.AspNetCore.Mvc.ViewFeatures.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Mvc.ViewFeatures.dll","8.0.724.31402"
"Microsoft.AspNetCore.OutputCaching.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.OutputCaching.dll","8.0.724.31402"
"Microsoft.AspNetCore.RateLimiting.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.RateLimiting.dll","8.0.724.31402"
"Microsoft.AspNetCore.Razor.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Razor.dll","8.0.724.31402"
"Microsoft.AspNetCore.Razor.Runtime.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Razor.Runtime.dll","8.0.724.31402"
"Microsoft.AspNetCore.RequestDecompression.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.RequestDecompression.dll","8.0.724.31402"
"Microsoft.AspNetCore.ResponseCaching.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.ResponseCaching.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.ResponseCaching.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.ResponseCaching.dll","8.0.724.31402"
"Microsoft.AspNetCore.ResponseCompression.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.ResponseCompression.dll","8.0.724.31402"
"Microsoft.AspNetCore.Rewrite.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Rewrite.dll","8.0.724.31402"
"Microsoft.AspNetCore.Routing.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Routing.Abstractions.dll","8.0.724.31402"
"Microsoft.AspNetCore.Routing.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Routing.dll","8.0.724.31402"
"Microsoft.AspNetCore.Server.HttpSys.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Server.HttpSys.dll","8.0.724.31402"
"Microsoft.AspNetCore.Server.IIS.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Server.IIS.dll","8.0.724.31402"
"Microsoft.AspNetCore.Server.IISIntegration.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Server.IISIntegration.dll","8.0.724.31402"
"Microsoft.AspNetCore.Server.Kestrel.Core.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Server.Kestrel.Core.dll","8.0.724.31402"
"Microsoft.AspNetCore.Server.Kestrel.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Server.Kestrel.dll","8.0.724.31402"
"Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.dll","8.0.724.31402"
"Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll","8.0.724.31402"
"Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll","8.0.724.31402"
"Microsoft.AspNetCore.Session.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.Session.dll","8.0.724.31402"
"Microsoft.AspNetCore.SignalR.Common.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.SignalR.Common.dll","8.0.724.31402"
"Microsoft.AspNetCore.SignalR.Core.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.SignalR.Core.dll","8.0.724.31402"
"Microsoft.AspNetCore.SignalR.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.SignalR.dll","8.0.724.31402"
"Microsoft.AspNetCore.SignalR.Protocols.Json.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.SignalR.Protocols.Json.dll","8.0.724.31402"
"Microsoft.AspNetCore.StaticFiles.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.StaticFiles.dll","8.0.724.31402"
"Microsoft.AspNetCore.WebSockets.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.WebSockets.dll","8.0.724.31402"
"Microsoft.AspNetCore.WebUtilities.dll","D:\inetpub\Employer Package\refs\Microsoft.AspNetCore.WebUtilities.dll","8.0.724.31402"
"Microsoft.CSharp.dll","D:\inetpub\Employer Package\refs\Microsoft.CSharp.dll","8.0.724.31311"
"Microsoft.Data.SqlClient.dll","D:\inetpub\Employer Package\refs\Microsoft.Data.SqlClient.dll","5.0.0.0"
"Microsoft.Extensions.Caching.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Caching.Abstractions.dll","8.0.724.31311"
"Microsoft.Extensions.Caching.Memory.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Caching.Memory.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.Abstractions.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.Binder.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.Binder.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.CommandLine.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.CommandLine.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.EnvironmentVariables.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.EnvironmentVariables.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.FileExtensions.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.FileExtensions.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.Ini.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.Ini.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.Json.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.Json.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.KeyPerFile.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.KeyPerFile.dll","8.0.724.31402"
"Microsoft.Extensions.Configuration.UserSecrets.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.UserSecrets.dll","8.0.724.31311"
"Microsoft.Extensions.Configuration.Xml.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Configuration.Xml.dll","8.0.724.31311"
"Microsoft.Extensions.DependencyInjection.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.DependencyInjection.Abstractions.dll","8.0.724.31311"
"Microsoft.Extensions.DependencyInjection.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.DependencyInjection.dll","8.0.724.31311"
"Microsoft.Extensions.Diagnostics.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Diagnostics.Abstractions.dll","8.0.724.31311"
"Microsoft.Extensions.Diagnostics.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Diagnostics.dll","8.0.724.31311"
"Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll","8.0.724.31402"
"Microsoft.Extensions.Diagnostics.HealthChecks.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Diagnostics.HealthChecks.dll","8.0.724.31402"
"Microsoft.Extensions.Features.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Features.dll","8.0.724.31402"
"Microsoft.Extensions.FileProviders.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.FileProviders.Abstractions.dll","8.0.724.31311"
"Microsoft.Extensions.FileProviders.Composite.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.FileProviders.Composite.dll","8.0.724.31311"
"Microsoft.Extensions.FileProviders.Embedded.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.FileProviders.Embedded.dll","8.0.724.31402"
"Microsoft.Extensions.FileProviders.Physical.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.FileProviders.Physical.dll","8.0.724.31311"
"Microsoft.Extensions.FileSystemGlobbing.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.FileSystemGlobbing.dll","8.0.724.31311"
"Microsoft.Extensions.Hosting.Abstractions.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Hosting.Abstractions.dll","8.0.724.31311"
"Microsoft.Extensions.Hosting.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Hosting.dll","8.0.724.31311"
"Microsoft.Extensions.Http.dll","D:\inetpub\Employer Package\refs\Microsoft.Extensions.Http.dll","8.0.724.31311"
