#TYPE Selected.Microsoft.SharePoint.Administration.SPFeatureDefinition
"Id","DisplayName","Scope","CompatibilityLevel"
"9b0293a7-8942-46b0-8b78-49d29a9edd53","OrganizationsClaimHierarchyProvider","Farm","15"
"9b2c9418-c3e0-4c70-bfb2-c02b7b208fb3","Branding_Library Content Type Binding","Web","15"
"9bf6871b-27b9-4b09-9016-f85dc7f2bed0","KSC.Internal.WebParts_Tickets WebPart","Site","15"
"9c03e124-eef7-4dc6-b5eb-86ccd207cb87","GroupWork","Web","15"
"9c0834e1-ba47-4d49-812b-7d4fb6fea211","SearchMaster","Site","15"
"9c2ef9dc-f733-432e-be1c-2e79957ea27b","WhereaboutsList","Web","15"
"9e56487c-795a-4077-9425-54a1ecb84282","Hold","Web","15"
"9e99f7d7-08e9-455c-b3aa-fc71b9210027","PremiumSearchVerticals","Web","15"
"9fb35ca8-824b-49e6-a6c5-cba4366444ab","SearchConfigTenantStapler","Farm","15"
"9fec40ea-a949-407d-be09-6cba26470a0c","VisioWebAccess","Site","15"
"a0947dd6-34bb-4bea-81ab-fcde643ad26d","AgreeYa Help Desk SitePropertyBags","Web","15"
"a0e5a010-1329-49d4-9e09-f280cdbed37d","IPFSWebFeatures","Web","15"
"a0f12ee4-9b60-4ba4-81f6-75724f4ca973","AccessRequests","Web","15"
"a10b6aa4-135d-4598-88d1-8d4ff5691d13","ipfsAdminLinks","Farm","15"
"a140a1ac-e757-465d-94d4-2ca25ab2c662","DownloadFromOfficeDotCom","Farm","15"
"a16e895c-e61a-11df-8f6e-103edfd72085","EduCourseCommunity","Web","15"
"a16f6709-0243-4f18-bf8e-c2b1ecef0968","Employee Appraisal_Employee Appraisal","Web","15"
"a1cb5b7f-e5e9-421b-915f-bf519b0760ef","PPSSiteCollectionMaster","Site","15"
"a311bf68-c990-4da3-89b3-88989a3d7721","SitesList","Web","15"
"a34e5458-8d20-4c0d-b137-e1390f5824a1","ContentFollowingList","Site","15"
"a354e6b3-6015-4744-bdc2-2fc1e4769e65","BICenterPPSContentPages","Web","15"
"a3912d14-85ca-48d3-b95d-cb628011adf7","AgreeYa Project Dashboard SiteListInstances","Web","15"
"a392da98-270b-4e85-9769-04c0fde267aa","PublishingPrerequisites","Site","15"
"a42f749f-8633-48b7-9b22-403b40190409","SignaturesWorkflowSPD1033","Site","15"
"a44d2aa3-affc-4d58-8db4-f4a3af053188","ReviewPublishingSPD","Site","15"
"a46935c3-545f-4c15-a2fd-3a19b62d8a02","EduStudyGroupCommunity","Web","15"
"a4c654e4-a8da-4db3-897c-a386048f7157","HtmlDesign","Site","15"
"a4d4ee2c-a6cb-4191-ab0a-21bb5bde92fb","AccSrvRestrictedList","Web","15"
"a568770a-50ba-4052-ab48-37d8029b3f47","CirculationList","Web","15"
"a573867a-37ca-49dc-86b0-7d033a7ed2c8","PremiumSiteStapling","Farm","15"
"a5aedf1a-12e5-46b4-8348-544386d5312d","CrossFarmSitePermissions","Site","15"
"a64c4402-7037-4476-a290-84cfd56ca01d","BICenterDataConnectionsListInstance","Web","15"
"a76d1d41-2030-4ebf-a5da-2e5cc605b06b","KWizCom.SharePoint.Foundation_KWizCom Site Collection License","Site","15"
"a7a2793e-67cd-4dc1-9fd0-43f61581207a","FollowingContent","Web","15"
"a8f2b734-2a39-41f9-8c48-67a1ca9c4bd3","KCA Website_KCA Branding","Site","15"
"a942a218-fa43-4d11-9d85-c01e3e3a37cb","EnterpriseWikiLayouts","Site","15"
"aa61ef91-ee2b-42d5-9911-7c6557ad90c2","NintexWorkflowEnterpriseAdmin","Web","15"
"aa92a9b7-6cac-4706-9946-dc318c84449e","AgreeYa Multi Project SiteWebTemplate","Site","15"
"abf1a85c-e91a-11df-bf2e-f7acdfd72085","EduMySiteCommunity","Web","15"
"abf42bbb-cd9b-4313-803b-6f4a7bd4898f","SPAppAnalyticsUploaderJob","Farm","15"
"acb15743-f07b-4c83-8af3-ffcfdf354965","SearchConfigList","Web","15"
"ae31cd14-a866-4834-891a-97c9d37662a2","PPSRibbon","Site","15"
"ae3a1339-61f5-4f8f-81a7-abd2da956a7d","EnableAppSideLoading","Site","15"
"ae555044-8012-4075-8e81-aa53a459a225","KSC.Internal.Branding_MasterPage","Site","15"
"aebc918d-b20f-4a11-a1db-9ed84d79c87e","PublishingResources","Site","15"
"aeef8777-70c0-429f-8a13-f12db47a6d47","BulkWorkflow","Farm","15"
"af847aa9-beb6-41d4-8306-78e41af9ce25","ProfileSynch","Farm","15"
"af969a3f-a08f-4c4c-adca-1cff1306319f","KSC.Depts.KCA_KCA - Part D Redetermination Request List","Web","15"
"b0ca0b5c-7bcf-4b71-ad8c-9482e8d02d2b","SharePoint Project Management TemplateModules","Web","15"
"b1cd57ab-69a3-4f30-9ad9-90821df35d0e","KSC.Internal.BusinessDevelopment_Web Leads","Web","15"
"b1f70691-6170-4cae-bc2e-4f7011a74faa","VisioProcessRepositoryContentTypesUs","Web","15"
"b21b090c-c796-4b0f-ac0f-7ef1659c20ae","BaseSite","Site","15"
"b21c5a20-095f-4de2-8935-5efde5110ab3","SiteServicesAddins","Site","15"
"b2741073-a92b-4836-b1d8-d5e9d73679bb","MySiteSocialDeployment","Site","15"
"b2a24144-3222-4718-89f8-d5d6a0ff8cd1","KSC.Internal.BusinessDevelopment_Diabetes Prevention","Web","15"
"b2ffb4d4-cb48-49f2-8a2d-6fd7a4a73fee","AgreeYa CRM SiteWebTemplate","Site","15"
"b3da33d0-5e51-4694-99ce-705a3ac80dc5","ExcelServerEdit","Site","15"
"b435069a-e096-46e0-ae30-899daca4b304","ReportsAndDataListTemplates","Site","15"
"b50e3104-6812-424f-a011-cc90e6327318","DocId","Site","15"
"b5934f65-a844-4e67-82e5-92f66aafe912","ReviewWorkflowsSPD","Site","15"
"b5d169c9-12db-4084-b68d-eef9273bd898","TenantAdminBDCStapling","Farm","15"
"b5ef96cb-d714-41da-b66c-ce3517034c21","RecordsManagementTenantAdmin","Web","15"
"b63ef52c-1e99-455f-8511-6a706567740f","SiteUpgrade","WebApplication","15"
"b64ed399-71c7-4acc-b2f8-0e84d651729b","KSC.Depts.KCA_KCA - ID Card Request","Site","15"
"b738400a-f08a-443d-96fa-a852d0356bba","TenantAdminSecureStore","Web","15"
"b74ed6d2-0195-45de-a9d0-f6da1ca3b0a3","KSC.SharePoint.Desktop_Desktop Workstation Renaming App","Site","15"
"b781c3a4-a714-4582-ae66-2ab0da239473","KWizCom Logging","Site","15"
"b8367000-d813-4804-be5d-2e09263e2319","Nintex.Forms.SharePoint.Core_NintexForms2013Core","Farm","15"
"b8f36433-367d-49f3-ae11-f7d76b51d251","AdminReportCore","Site","15"
"b9455243-e547-41f0-80c1-d5f6ce6a19e5","ReportAndDataSearch","Web","15"
"b983f56b-822e-4dc7-9c89-f70333def2bf","KSC Website_KSC Web Features","Web","15"
"b99beed4-e7c7-4884-b054-57d8619047c4","QuestAdmin","Farm","15"
"bc29e863-ae07-4674-bd83-2c6d0aa5623f","OSearchBasicFeature","WebApplication","15"
"bcf89eb7-bca1-4468-bdb4-ca27f61a2292","AccSrvShell","Web","15"
"bd012a1f-c69b-4a13-b6a4-f8bc3e59760e","EduMembershipUI","Web","15"
"be579714-3460-4796-befd-238cdbab2c9b","KSC.Internal.BusinessDevelopment_Cancer Benefits Enrollment","Web","15"
"bf76fc2c-e6c9-11df-b52f-cb00e0d72085","EduCommunity","Web","15"
"bfc789aa-87ba-4d79-afc7-0c7e45dae01a","Preservation","Site","15"
"c0998b7b-717c-4025-a7d9-24d9f13e1630","KSC Website_List Cache Recyclying","Web","15"
"c1b78fe6-9110-42e8-87cb-5bd1c8ab278a","EduAdminPages","Site","15"
"c31e38d1-5336-4c03-bd7e-899f8c8a6b7f","SharePoint Project Management TemplatePropertyBags","Web","15"
"c32ae8d0-3a85-47c2-b72c-e502d92a7ab3","KSC Website_KSC Website Branding","Site","15"
"c34a4bda-dc06-4982-abd9-2ea9cf172a5b","KSC.Depts.KCA_KCA - Transition Of Care","Site","15"
"c3d75af5-71e9-4df5-a18f-b86511b60557","NintexAdminFeature","Web","15"
"c43a587e-195b-4d29-aba8-ebb22b48eb1a","SRPProfileAdmin","Farm","15"
"c4773de6-ba70-4583-b751-2a7b1dc67e3a","SignaturesWorkflowSPD","Site","15"
"c59dbaa9-fa01-495d-aaa3-3c02cc2ee8ff","ManageUserProfileServiceApplication","Farm","15"
"c5d947d6-b0a2-4e07-9929-8e54f5a9fff9","ReportCenterSampleData","Web","15"
"c6561405-ea03-40a9-a57f-f25472942a22","TranslationWorkflow","Site","15"
"c65861fa-b025-4634-ab26-22a23e49808f","SearchAdminWebParts","Web","15"
"c6a92dbf-6441-4b8b-882f-8d97cb12c83a","AbuseReportsList","Web","15"
"c6ac73de-1936-47a4-bdff-19a6fc3ba490","ExcelServerWebPartStapler","Farm","15"
"c845ed8d-9ce5-448c-bd3e-ea71350ce45b","LegacyWorkflows","Site","15"
"c85e5759-f323-4efb-b548-443d2216efb5","ExpirationWorkflow","Site","15"
"c88c4ff1-dbf5-4649-ad9f-c6c426ebcbf5","IPFSSiteFeatures","Site","15"
"c922c106-7d0a-4377-a668-7f13d52cb80f","OSearchCentralAdminLinks","Farm","15"
"c989e6cf-bfa7-4a67-9ffd-b742826d34cf","AgreeYa Project Dashboard SiteModules","Web","15"
"c9c9515d-e4e2-4001-9050-74f980f93160","OffWFCommon","Site","15"
"ca2543e6-29a1-40c1-bba9-bd8510a4c17b","DeploymentLinks","Web","15"
"ca7bd552-10b1-4563-85b9-5ed1d39c962a","Fields","Site","15"
"cb869762-c694-439e-8d05-cf5ca066f271","EduFarmWebApplication","Farm","15"
"cd04908e-fcc8-473a-981f-27efb99c735c","KSC.SharePoint.ContentTypes.Documents_Document Content Types","Site","15"
"cd1a49b0-c067-4fdd-adfe-69e6f5022c1a","ContentDeploymentSource","Site","15"
"cdfa39c6-6413-4508-bccf-bf30368472b3","DataConnectionLibraryStapling","Farm","15"
"d0643395-5771-49f1-aaa1-31188413c2d8","KSC.Depts.KCA_KCA - Other Coverage Questionnaire","Web","15"
"d085b8dc-9205-48a4-96ea-b40782abba02","TranslationTimerJobs","WebApplication","15"
"d250636f-0a26-4019-8425-a5232d592c01","ObaSimpleSolution","Web","15"
"d250636f-0a26-4019-8425-a5232d592c09","AddDashboard","Web","15"
"d2b9ec23-526b-42c5-87b6-852bd83e0364","AccSvcAddAccessApp","Web","15"
"d32700c7-9ec5-45e6-9c89-ea703efca1df","CategoriesList","Web","15"
"d3f51be2-38a8-4e44-ba84-940d35be1566","PublishingLayouts","Site","15"
"d44a1358-e800-47e8-8180-adf2d0f77543","EMailRouting","Web","15"
"d5191a77-fa2d-4801-9baf-9f4205c9e9d2","TimeCardList","Web","15"
"d5ff2d2c-8571-4c3c-87bc-779111979811","AccSrvSolutionGalleryStapler","Farm","15"
"d7670c9c-1c29-4f44-8691-584001968a74","WhatsNewList","Web","15"
"d8d09256-3cff-4636-a3f9-3636285bb0a5","KSC Website_Managed Navigation","Web","15"
"d95c97f3-e528-4da2-ae9f-32b3535fbb59","MBrowserRedirect","Web","15"
"d9742165-b024-4713-8653-851573b9dfbd","QueryBasedPreservation","Site","15"
"d97ded76-7647-4b1e-b868-2af51872e1b3","SPSBlog","Web","15"
"d992aeca-3802-483a-ab40-6c9376300b61","BulkWorkflowTimerJob","WebApplication","15"
"da2e115b-07e4-49d9-bb2c-35e93bb9fca9","InPlaceRecords","Site","15"
"dd903064-c9d8-4718-b4e7-8ab9bd039fff","ContentTypePublish","Web","15"
"dd926489-fc66-47a6-ba00-ce0e959c9b41","ProductCatalogListTemplate","Site","15"
"dfa42479-9531-4baf-8873-fc65b22c9bd4","MySiteMicroBlogCtrl","Site","15"
"dffaae84-60ee-413a-9600-1cf431cf0560","RollupPages","Web","15"
"e09cefae-2ada-4a1d-aee6-8a8398215905","SearchServerWizardFeature","Site","15"
"e0a45587-1069-46bd-bf05-8c8db8620b08","RecordsCenter","Web","15"
"e0a9f213-54f5-4a5a-81d5-f5f3dbe48977","ReportsAndDataCTypes","Site","15"
"e0c84b75-a2f3-45d5-9828-aa85442f5371","KSC.CMSWorkQueue.UI_CMS WorkQueue","Site","15"
"e0fd73a5-b5fe-4218-b864-3ce76a7fd6c7","KSC.SharePoint.ExternalForms_KSC External Forms","Web","15"
"e1580c3c-c510-453b-be15-35feb0ddb1a5","ContentFollowingStapling","Farm","15"
"e2f2bb18-891d-4812-97df-c265afdba297","ProjectFunctionality","Web","15"
"e342af27-1b67-41a6-939f-f9e6882299b9","KSC.EnrollmentWorkQueue.UI_Enrollment WorkQueue","Site","15"
"e374875e-06b6-11e0-b0fa-57f5dfd72085","Developer","Site","15"
"e38a3ee4-5b01-4e44-bd73-0a2b8bb2927b","AgreeYa CRM SiteModules","Web","15"
"e41b1da8-76b8-4d94-acbb-e92e6a664160","KSC.Internal.WebParts_Pre Authorization","Site","15"
"e4639bb7-6e95-4e2f-b562-03b832dd4793","BlogHomePage","Web","15"
"e47705ec-268d-4c41-aa4e-0d8727985ebc","SearchConfigListTemplate","Web","15"
"e4e6a041-bc5b-45cb-beab-885a27079f74","ExcelServer","Farm","15"
"e56de9b3-adb9-45de-9740-f67a652f7dd8","KSC.Marketing.ExecutiveHealthScheduling_Bulk Insert","Site","15"
"e5ac6682-f237-452f-8d9c-c8e0a543cf89","KSC.KCAEnrollment.Admin_KCA Enrollment Application - Webparts","Site","15"
"e7b211d9-f1f0-4d35-bce3-f9232c3096d6","AgreeYa Project Dashboard SitePropertyBags","Web","15"
"e7ba7c31-8918-458d-a91e-01be4b1d8b70","KSC.Internal.Branding_Kelsey Picnic","Web","15"
"e83e8c74-549f-4b32-8b51-20bf4e237413","KSC.Depts.KCA_KCA - Part D Determination Request","Web","15"
"e8734bb6-be8e-48a1-b036-5a40ff0b8a81","RelatedLinksScopeSettingsLink","Web","15"
"e8c02a2a-9010-4f98-af88-6668d59f91a7","EDiscoveryCaseResources","Web","15"
"e977d832-27f5-457f-b005-b17873c6027e","KSC.KCAEnrollment.Admin_KCA Enrollment Application - Administation Features","Web","15"
"e978b1a6-8de7-49d0-8600-09a250354e14","LocalSiteDirectorySettingsLink","Site","15"
"e995e28b-9ba8-4668-9933-cf5c146d7a9f","MobileExcelWebAccess","Site","15"
"e9c0ff81-d821-4771-8b4c-246aa7e5e9eb","MySiteDocumentLibrary","Site","15"
"e9ca54e7-a4bc-4062-ad2a-56e316ea2deb","SuiteNav","Site","15"
"ea23650b-0340-4708-b465-441a41c37af7","MySiteMicroBlog","Web","15"
"eaa41f18-8e4a-4894-baee-60a87f026e42","MySiteUnifiedQuickLaunch","Site","15"
"eaf6a128-0482-4f71-9a2f-b1c650680e77","SearchWebParts","Site","15"
"eb515910-46ec-428b-88ba-91bc970f4faf","DatasheetRevive_Web","Web","15"
"ec7d6255-cf9c-41d6-b3c4-1c9cc4ff0e39","AgreeYa Single Project SiteListInstances","Web","15"
"ec918931-c874-4033-bd09-4f36b2e31fef","WorkflowAppOnlyPolicyManager","Web","15"
"ed5e77f7-c7b1-4961-a659-0de93080fa36","PersonalizationSite","Web","15"
"edf48246-e4ee-4638-9eed-ef3d0aee7597","OSearchPortalAdminLinks","Farm","15"
"ee21b29b-b0d0-42c6-baff-c97fd91786e6","StapledWorkflows","Farm","15"
"ee9dbf20-1758-401e-a169-7db0a6bbccb2","PPSWebParts","Site","15"
"f0deabbb-b0f6-46ba-8e16-ff3b44461aeb","UserMigrator","Farm","15"
"f151bb39-7c3b-414f-bb36-6bf18872052f","SiteNotebook","Web","15"
"f1c42b99-f4a0-4429-b0cb-0c26804a1136","KSC.Apps.ChangeManagement_Change Management","Site","15"
"f324259d-393d-4305-aa48-36e8d9a7a0d6","SharedServices","Farm","15"
"f41cc668-37e5-4743-b4a8-74d1db3fd8a4","MobilityRedirect","Web","15"
"f45834c7-54f6-48db-b7e4-a35fa470fc9b","PPSWorkspaceCtype","Site","15"
"f4a1a660-2ae0-433a-be71-a1ca63fb7065","AgreeYa Help Desk SiteModules","Web","15"
"f63b7696-9afc-4e51-9dfd-3111015e9a60","V2VPublishedLinks","Site","15"
"f661430e-c155-438e-a7c6-c68648f1b119","MySitePersonalSite","Site","15"
"f6924d36-2fa8-4f0b-b16d-06b7250180fa","PublishingSite","Site","15"
"f7937973-0cf9-4f2d-a549-be2d3c25b772","NintexWorkflowAdmin","Web","15"
"f8bea737-255e-4758-ab82-e34bb46f5828","CorporateCuratedGallerySettings","WebApplication","15"
"f979e4dc-1852-4f26-ab92-d1b2a190afc9","BICenterDashboardsLib","Web","15"
"f9c216ad-35c7-4538-abb8-8ec631a5dff7","BICenterPPSWorkspaceListInstance","Web","15"
"f9cb1a2a-d285-465a-a160-7e3e95af1fdd","ObaStaple","Farm","15"
"f9ce21f8-f437-4f7e-8bc6-946378c850f0","HierarchyTasksList","Web","15"
"fa7cefd8-5595-4d68-84fa-fe2d9e693de7","AutohostedAppLicensing","Site","15"
"fa8379c9-791a-4fb0-812e-d0cfcac809c8","SocialDataStore","Site","15"
"fabdc41d-933a-4a22-ac37-8f3054d9f084","SharePoint Project Management TemplateWebTemplate","Site","15"
"faf00902-6bab-4583-bd02-84db191801d8","BlogSiteTemplate","Web","15"
"faf31b50-880a-4e4f-a21b-597f6b4d6478","BICenterPPSNavigationLink","Web","15"
"fb01ca75-b306-4fc2-ab27-b4814bf823d1","MySiteMaster","Site","15"
"fbbd1168-3b17-4f29-acb4-ef2d34c54cfb","SearchCenterLiteUpgrade","Web","15"
"fc33ba3b-7919-4d7e-b791-c6aeccf8f851","ListTargeting","Farm","15"
"fd952cb7-e5e2-48e8-928f-6fc82847918b","KSC.LegacyPulse_Policies and Procedures","Web","15"
"fdc6383e-3f1d-4599-8b7c-c515e99cbf18","AppRegistration","Site","15"
"fde5d850-671e-4143-950a-87b473922dc7","IssueTrackingWorkflow","Site","15"
"fdfeeaf7-db7e-4073-9578-18ce8eda5c72","KWizCom.SharePoint.Foundation_KWizCom Features Administration","Farm","15"
"fead7313-4b9e-4632-80a2-98a2a2d83297","SiteSettings","Farm","15"
"fead7313-4b9e-4632-80a2-ff00a2d83297","ContentTypeSettings","Farm","15"
"fead7313-ae6d-45dd-8260-13b563cb4c71","AdminLinks","Web","15"
"ff13819a-a9ac-46fb-8163-9d53357ef98d","TaskListNewsFeed","Web","15"
"ff48f7e6-2fa1-428d-9a15-ab154762043d","TemplateDiscovery","Farm","15"
