"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"classSchema","ms-Exch-SMTP-Turf-List","7/11/2011 2:55:54 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-SMTP-Turf-List,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Trust-Forest-Trust-Info","11/9/2005 3:42:33 PM","5/19/2021 4:18:35 PM","CN=ms-DS-Trust-Forest-Trust-Info,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Access-Rule-Query-String","6/30/2014 11:26:40 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Access-Rule-Query-String,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Applies-To","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=Applies-To,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Template-BL","6/30/2014 11:23:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Template-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Recovery-Point-Objective-Inter-AD-Site","6/30/2014 11:26:01 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Recovery-Point-Objective-Inter-AD-Site,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-UpdateScript","11/9/2005 3:42:33 PM","5/19/2021 4:18:35 PM","CN=ms-DS-UpdateScript,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-SNADS-Connector","7/11/2011 2:55:34 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-SNADS-Connector,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Access-State","6/30/2014 11:26:40 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Access-State,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Monitoring-Recipients","7/11/2011 2:54:39 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitoring-Recipients,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Asset-Number","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=Asset-Number,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-User-Account-Control-Computed","11/9/2005 3:42:33 PM","5/19/2021 4:18:35 PM","CN=ms-DS-User-Account-Control-Computed,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Template-Link","6/30/2014 11:23:08 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Template-Link,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Source-BH-Address","7/11/2011 2:54:55 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Source-BH-Address,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Recovery-Point-Objective-Intra-AD-Site","6/30/2014 11:26:01 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Recovery-Point-Objective-Intra-AD-Site,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Access-State-Reason","6/30/2014 11:26:40 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Access-State-Reason,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Monitoring-Recipients-NDR","7/11/2011 2:54:39 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitoring-Recipients-NDR,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Assistant","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=Assistant,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-User-Allowed-NTLM-Network-Authentication","5/28/2019 8:07:43 AM","5/19/2021 4:18:36 PM","CN=ms-DS-User-Allowed-NTLM-Network-Authentication,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Throttling-Policy-State","6/30/2014 11:25:29 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Throttling-Policy-State,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Source-Bridgehead-Servers-DN","7/11/2011 2:55:00 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Source-Bridgehead-Servers-DN,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Referral-List","7/11/2011 2:54:45 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Referral-List,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Client-Type","10/23/2019 3:46:04 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Device-Client-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Monitoring-Resources","7/11/2011 2:56:59 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitoring-Resources,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Assoc-NT-Account","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=Assoc-NT-Account,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-User-Allowed-To-Authenticate-From","5/28/2019 8:07:11 AM","5/19/2021 4:18:36 PM","CN=ms-DS-User-Allowed-To-Authenticate-From,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Time-Zone","6/30/2014 11:23:35 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Time-Zone,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Space-Last-Computed","7/11/2011 2:54:55 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Space-Last-Computed,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relation-Tags","6/30/2014 11:26:01 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Relation-Tags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-EAS-Version","6/30/2014 11:26:40 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-EAS-Version,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Monitoring-Responses","7/11/2011 2:55:47 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitoring-Responses,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-User-Allowed-To-Authenticate-To","5/28/2019 8:07:11 AM","5/19/2021 4:18:36 PM","CN=ms-DS-User-Allowed-To-Authenticate-To,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","associatedDomain","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=associatedDomain,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Tls-Listening-Port","6/30/2014 11:25:50 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Tls-Listening-Port,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Completion-Target-Vector","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Completion-Target-Vector,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Friendly-Name","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Friendly-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Monitoring-RPC-Update-Interval","7/11/2011 2:54:39 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitoring-RPC-Update-Interval,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","associatedName","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=associatedName,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-User-AuthN-Policy","5/28/2019 8:07:12 AM","5/19/2021 4:18:36 PM","CN=ms-DS-User-AuthN-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Trunk-Access-Code","6/30/2014 11:23:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Trunk-Access-Code,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Health","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Health,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Flags","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Attribute-Display-Names","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=Attribute-Display-Names,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Monitoring-RPC-Update-Units","7/11/2011 2:54:39 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitoring-RPC-Update-Units,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-User-AuthN-Policy-BL","5/28/2019 8:07:13 AM","5/19/2021 4:18:36 PM","CN=ms-DS-User-AuthN-Policy-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Attribute-ID","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Attribute-ID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-UM-Virtual-Directory","6/30/2014 11:24:42 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Virtual-Directory,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Safe-Lockdown-Schedule","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Safe-Lockdown-Schedule,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Spam-Add-Header","10/23/2019 3:46:11 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Spam-Add-Header,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-ID","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-ID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-User-Password-Expiry-Time-Computed","11/20/2012 2:21:27 PM","5/19/2021 4:18:35 PM","CN=ms-DS-User-Password-Expiry-Time-Computed,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Monitoring-Warning-Delay","7/11/2011 2:54:39 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitoring-Warning-Delay,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Voice-Mail-Originator","6/30/2014 11:23:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Voice-Mail-Originator,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Source-Forest","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Source-Forest,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","Attribute-Schema","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=Attribute-Schema,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Spam-Allowed-IP-Ranges","10/23/2019 3:46:19 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Spam-Allowed-IP-Ranges,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-IMEI","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-IMEI,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Monitoring-Warning-Units","7/11/2011 2:54:39 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitoring-Warning-Units,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-User-TGT-Lifetime","5/28/2019 8:07:11 AM","5/19/2021 4:18:36 PM","CN=ms-DS-User-TGT-Lifetime,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Voice-Mail-Pilot-Numbers","6/30/2014 11:23:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Voice-Mail-Pilot-Numbers,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Start-Lockdown","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Start-Lockdown,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Attribute-Security-GUID","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Attribute-Security-GUID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Spam-Asf-Settings","10/23/2019 3:46:11 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Spam-Asf-Settings,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Mobile-Operator","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Mobile-Operator,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-USN-Last-Sync-Success","11/20/2012 2:23:07 PM","5/19/2021 4:18:35 PM","CN=ms-DS-USN-Last-Sync-Success,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Monitors-Container","7/11/2011 2:55:06 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Monitors-Container,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Voice-Mail-Text","6/30/2014 11:23:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Voice-Mail-Text,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Attribute-Syntax","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Attribute-Syntax,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Spam-Asf-Test-Bcc-Address","10/23/2019 3:46:11 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Spam-Asf-Test-Bcc-Address,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Model","6/30/2014 11:25:19 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Model,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-DS-Value-Type","5/28/2019 8:06:42 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Value-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Move-To-LSA","7/11/2011 2:54:11 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Move-To-LSA,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Start-Retired","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Start-Retired,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Week-Start-Day","6/30/2014 11:26:21 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Week-Start-Day,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Spam-Blocked-IP-Ranges","10/23/2019 3:46:19 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Spam-Blocked-IP-Ranges,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Attribute-Types","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Attribute-Types,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-OS","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-OS,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Value-Type-Reference","5/28/2019 8:06:39 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Value-Type-Reference,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Start-Sync","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Start-Sync,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","attributeCertificateAttribute","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=attributeCertificateAttribute,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Spam-Country-Block-List","10/23/2019 3:46:30 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Spam-Country-Block-List,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Value-Type-Reference-BL","5/28/2019 8:06:39 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Value-Type-Reference-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Member","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Member,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-OS-Language","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-OS-Language,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Welcome-Greeting-Enabled","6/30/2014 11:23:35 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Welcome-Greeting-Enabled,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","audio","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=audio,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Spam-Digest-Frequency","10/23/2019 3:46:33 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Spam-Digest-Frequency,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MemberNisNetgroup","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=MemberNisNetgroup,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-2003-Url","6/30/2014 11:26:53 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-2003-Url,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Status","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Status,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UM-Welcome-Greeting-File","6/30/2014 11:23:35 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-UM-Welcome-Greeting-File,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Auditing-Policy","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Auditing-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Telephone-Number","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Telephone-Number,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Accepted-Domain","6/30/2014 11:24:09 AM","5/19/2021 4:18:36 PM","CN=ms-Exch-Accepted-Domain,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Target-Forest","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Target-Forest,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MemberUid","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=MemberUid,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Unauth-Orig","7/11/2011 2:53:52 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Unauth-Orig,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Authentication-Options","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Authentication-Options,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Accepted-Domain-BL","10/23/2019 3:46:11 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Accepted-Domain-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Authority-Revocation-List","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=Authority-Revocation-List,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-Type","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MHS-OR-Address","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=MHS-OR-Address,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Unauth-Orig-BL","7/11/2011 2:54:03 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Unauth-Orig-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Auxiliary-Class","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Auxiliary-Class,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Accepted-Domain-Flags","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Accepted-Domain-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Device-User-Agent","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Device-User-Agent,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Min-Pwd-Age","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Min-Pwd-Age,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Bad-Password-Time","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Bad-Password-Time,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UNC-Password","7/11/2011 2:54:57 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-UNC-Password,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Accepted-Domain-Name","6/30/2014 11:24:07 AM","5/19/2021 4:18:36 PM","CN=ms-Exch-Accepted-Domain-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Bad-Pwd-Count","11/9/2005 3:42:30 PM","5/19/2021 4:18:35 PM","CN=Bad-Pwd-Count,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Diagnostic-Reg-Key","7/11/2011 2:54:24 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Diagnostic-Reg-Key,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Min-Pwd-Length","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Min-Pwd-Length,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Relocate-Tenant-Transition-Counter","10/23/2019 3:46:38 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Relocate-Tenant-Transition-Counter,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Birth-Location","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=Birth-Location,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-UNC-Username","7/11/2011 2:54:57 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-UNC-Username,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Access-Control-Map","7/11/2011 2:53:44 PM","5/19/2021 4:18:33 PM","CN=ms-Exch-Access-Control-Map,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Dir-Browse-Flags","7/11/2011 2:54:24 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Dir-Browse-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Min-Ticket-Age","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Min-Ticket-Age,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","BootableDevice","11/9/2005 3:42:39 PM","5/19/2021 4:18:33 PM","CN=BootableDevice,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Unified-Mailbox","10/23/2019 3:47:21 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Unified-Mailbox,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Access-Flags","7/11/2011 2:54:14 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Access-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","BootFile","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=BootFile,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Dir-Sync-Service-Instance","10/23/2019 3:45:50 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Dir-Sync-Service-Instance,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Modified-Count","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Modified-Count,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Remote-Bridge-Head","7/11/2011 2:55:49 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Remote-Bridge-Head,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","BootParameter","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=BootParameter,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Unified-Policy","10/23/2019 3:47:23 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Unified-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Access-SSL-Flags","7/11/2011 2:54:14 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Access-SSL-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Dirsync-Authority-Metadata","10/23/2019 3:45:45 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Dirsync-Authority-Metadata,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
