"Name","Depth","DistinguishedName","Link Order","GPO","Enforced","Link Enabled","BlockInheritance","gPLink","gPOptions"
"MSO","2","OU=MSO,OU=NDA,DC=USON,DC=LOCAL","5","IE 32bit Shortcut","False","True","False","[LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;2]",
"MSO","2","OU=MSO,OU=NDA,DC=USON,DC=LOCAL","4","Citrix Reciever Config 2.0","True","True","False","[LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;2]",
"MSO","2","OU=MSO,OU=NDA,DC=USON,DC=LOCAL","3","Citrix Online Plugin URL","True","True","False","[LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;2]",
"MSO","2","OU=MSO,OU=NDA,DC=USON,DC=LOCAL","2","Automatic Certificate Enrollment","False","True","False","[LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;2]",
"MSO","2","OU=MSO,OU=NDA,DC=USON,DC=LOCAL","1","{98104C72-8E50-478F-9D16-B9B8043EAF80}","True","True","False","[LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC475391-AEB0-4982-9CF4-5C9D25C50B83},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;2]",
"NV750 - Switch NAP7","3","OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Servers","4","OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False"," ",
"VIRTUAL","5","OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"CITRIX","6","OU=CITRIX,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"True"," ","1"
"Citrix Infrastructure","7","OU=Citrix Infrastructure,OU=CITRIX,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False","",
"Citrix Delivery Controllers","8","OU=Citrix Delivery Controllers,OU=Citrix Infrastructure,OU=CITRIX,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","2","NDA-Loopback Policy Merge","False","True","False","[LDAP://cn={DA6402EA-842C-4F26-A0BB-46D983A826C6},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={20467881-E329-43D2-99E5-A403AAE31B0C},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"Citrix Delivery Controllers","8","OU=Citrix Delivery Controllers,OU=Citrix Infrastructure,OU=CITRIX,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","1","NDA-Citrix Delivery Controller","False","True","False","[LDAP://cn={DA6402EA-842C-4F26-A0BB-46D983A826C6},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={20467881-E329-43D2-99E5-A403AAE31B0C},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"SVC ACCT TEST","3","OU=SVC ACCT TEST,OU=SERVERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False"," ",
"RDSSERVERS","6","OU=RDSSERVERS,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","3","Splash Screen ","False","True","False","[LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F7DA6932-E868-4EA7-B134-BA153D218069},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={2A760320-9D6B-44B3-AEC1-0F37ABE3B3D0},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"RDSSERVERS","6","OU=RDSSERVERS,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","2","Server Local Admin","False","True","False","[LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F7DA6932-E868-4EA7-B134-BA153D218069},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={2A760320-9D6B-44B3-AEC1-0F37ABE3B3D0},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"RDSSERVERS","6","OU=RDSSERVERS,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL","1","Server Accounts","False","True","False","[LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F7DA6932-E868-4EA7-B134-BA153D218069},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={2A760320-9D6B-44B3-AEC1-0F37ABE3B3D0},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"RDSManagementServers","7","OU=RDSManagementServers,OU=RDSSERVERS,OU=VIRTUAL,OU=Servers,OU=NV750 - Switch NAP7,OU=MSO,OU=NDA,DC=USON,DC=LOCAL",,,,,"False"," ",
"RemoteDesktopServers","3","OU=RemoteDesktopServers,OU=SERVERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"RemoteDesktopManagementServers","4","OU=RemoteDesktopManagementServers,OU=RemoteDesktopServers,OU=SERVERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"SECURITY GROUPS","2","OU=SECURITY GROUPS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"Service Accounts","3","OU=Service Accounts,OU=IT,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"USERS","2","OU=USERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False"," ",
"MANAGEMENT","3","OU=MANAGEMENT,OU=USERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"RADIATION ONCOLOGY","3","OU=RADIATION ONCOLOGY,OU=USERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"Care Everywhere LLC","4","OU=Care Everywhere LLC,OU=VENDORS,OU=IT,OU=MSO,DC=USON,DC=LOCAL",,,,,"False","",
"NURSE","3","OU=NURSE,OU=USERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"Test Users","2","OU=Test Users,OU=Test Environment,DC=USON,DC=LOCAL",,,,,"False"," ",
"SPECIAL","3","OU=SPECIAL,OU=USERS,OU=USON,DC=USON,DC=LOCAL",,,,,"False","",
"COMPUTERS","2","OU=COMPUTERS,OU=USON,DC=USON,DC=LOCAL","24","ME ServiceDesk Agent","False","True","False","[LDAP://cn={D7278FB1-90AF-4ECA-9294-E5DF5FBD5CCC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={94102CB5-6730-4B1B-A6B8-582CD19ABA89},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"COMPUTERS","2","OU=COMPUTERS,OU=USON,DC=USON,DC=LOCAL","23","Workstation Local Admin","True","True","False","[LDAP://cn={D7278FB1-90AF-4ECA-9294-E5DF5FBD5CCC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={94102CB5-6730-4B1B-A6B8-582CD19ABA89},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"COMPUTERS","2","OU=COMPUTERS,OU=USON,DC=USON,DC=LOCAL","22","UHG Petya Decoy","False","True","False","[LDAP://cn={D7278FB1-90AF-4ECA-9294-E5DF5FBD5CCC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={94102CB5-6730-4B1B-A6B8-582CD19ABA89},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
"COMPUTERS","2","OU=COMPUTERS,OU=USON,DC=USON,DC=LOCAL","21","UHG ETD CTI Opt-IN","False","True","False","[LDAP://cn={D7278FB1-90AF-4ECA-9294-E5DF5FBD5CCC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3EE8A85D-B4E5-4395-B3AC-6A749048CD02},cn=policies,cn=system,DC=USON,DC=LOCAL;2][LDAP://cn={5FC7DF70-E90E-4AA0-A8E5-27509D3705A0},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F87E0B1F-C7F0-4004-858B-45DF11D7985C},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={BC395810-ABD5-4E65-A65C-41E2348C9E58},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={CAFEF033-5256-48CE-BB65-329D614D01A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={0F892AC0-18AB-47CB-BBFF-44DC5975ACFC},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C6CE86EF-81DF-40AF-A6BA-B9867C788E9D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={382628AA-5D5D-4BAF-BE6B-9788E9E6BEEB},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={4667961D-D7C8-41BB-B3E1-AD7B6810111D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={081B9B4C-989F-4452-9AA6-F2D4209B8D09},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={C25DD027-5D73-408D-AB72-FA23B44F972A},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={82418D5B-8801-44EC-AFBB-1576C2D62767},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={79C9C069-0714-422F-82C3-C7BBD4DCE21D},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={94102CB5-6730-4B1B-A6B8-582CD19ABA89},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={3DDCF573-9503-42D3-9C9F-9820DDA3748E},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={AC350795-DF59-4DA1-ADEA-63ADB570E4D4},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={62E72F94-63D4-4AA7-8ED1-E2DF6C9BB621},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={98104C72-8E50-478F-9D16-B9B8043EAF80},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={DC2E803C-A49D-4A84-A070-9B0CEDAE39A2},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={52438145-0AFA-475A-A022-6FF068FDA530},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={6DDF751F-DB47-4437-AD33-E7BA20928279},cn=policies,cn=system,DC=USON,DC=LOCAL;0][LDAP://cn={F4DA656F-D38A-4EA9-AA9D-8EAEA1F51561},cn=policies,cn=system,DC=USON,DC=LOCAL;1][LDAP://cn={D0EBC953-B6D8-4A0A-9F89-202381712C5C},cn=policies,cn=system,DC=USON,DC=LOCAL;0]",
