LASAIR01,DHCP Client,Running,Automatic
LASAIR01,Diagnostics Tracking Service,Running,Automatic
LASAIR01,DNS Client,Running,Automatic
LASAIR01,Wired AutoConfig,Stopped,Manual
LASAIR01,Diagnostic Policy Service,Running,Automatic
LASAIR01,Device Setup Manager,Stopped,Manual
LASAIR01,Extensible Authentication Protocol,Stopped,Manual
LASAIR01,Encrypting File System (EFS),Stopped,Manual
LASAIR01,Windows Event Log,Running,Automatic
LASAIR01,COM+ Event System,Running,Automatic
LASAIR01,Function Discovery Provider Host,Stopped,Manual
LASAIR01,Function Discovery Resource Publication,Stopped,Manual
LASAIR01,Windows Font Cache Service,Running,Automatic
LASAIR01,Group Policy Client,Running,Automatic
LASAIR01,Human Interface Device Service,Stopped,Manual
LASAIR01,Health Key and Certificate Management,Stopped,Manual
LASAIR01,Internet Explorer ETW Collector Service,Stopped,Manual
LASAIR01,IIS Admin Service,Running,Automatic
LASAIR01,IKE and AuthIP IPsec Keying Modules,Running,Automatic
LASAIR01,IP Helper,Running,Automatic
LASAIR01,CNG Key Isolation,Stopped,Manual
LASAIR01,KDC Proxy Server service (KPS),Stopped,Manual
LASAIR01,KtmRm for Distributed Transaction Coordinator,Stopped,Manual
LASAIR01,Server,Running,Automatic
LASAIR01,Workstation,Running,Automatic
LASAIR01,Link-Layer Topology Discovery Mapper,Stopped,Manual
LASAIR01,TCP/IP NetBIOS Helper,Running,Automatic
LASAIR01,Local Session Manager,Running,Automatic
LASAIR01,Multimedia Class Scheduler,Stopped,Manual
LASAIR01,Windows Firewall,Running,Automatic
LASAIR01,Distributed Transaction Coordinator,Running,Automatic
LASAIR01,Microsoft iSCSI Initiator Service,Stopped,Manual
LASAIR01,Windows Installer,Stopped,Manual
LASAIR01,Network Access Protection Agent,Stopped,Manual
LASAIR01,Network Connectivity Assistant,Stopped,Manual
LASAIR01,Netlogon,Running,Automatic
LASAIR01,Network Connections,Stopped,Manual
LASAIR01,Network List Service,Running,Manual
LASAIR01,Net.Tcp Port Sharing Service,Stopped,Disabled
LASAIR01,Network Location Awareness,Running,Automatic
LASAIR01,Network Store Interface Service,Running,Automatic
LASAIR01,Performance Counter DLL Host,Stopped,Manual
LASAIR01,Performance Logs & Alerts,Stopped,Manual
LASAIR01,Plug and Play,Running,Manual
LASAIR01,IPsec Policy Agent,Running,Manual
LASAIR01,Power,Running,Automatic
LASAIR01,Printer Extensions and Notifications,Stopped,Manual
LASAIR01,User Profile Service,Running,Automatic
LASAIR01,Remote Access Auto Connection Manager,Stopped,Manual
LASAIR01,Remote Access Connection Manager,Stopped,Manual
LASAIR01,Routing and Remote Access,Stopped,Disabled
LASAIR01,Remote Registry,Stopped,Manual
LASAIR01,RPC Endpoint Mapper,Running,Automatic
LASAIR01,Remote Procedure Call (RPC) Locator,Stopped,Manual
LASAIR01,Remote Procedure Call (RPC),Running,Automatic
LASAIR01,Resultant Set of Policy Provider,Stopped,Manual
LASAIR01,Special Administration Console Helper,Stopped,Manual
LASAIR01,Security Accounts Manager,Running,Automatic
LASAIR01,Smart Card,Stopped,Disabled
LASAIR01,Smart Card Device Enumeration Service,Stopped,Manual
LASAIR01,Task Scheduler,Running,Automatic
LASAIR01,Smart Card Removal Policy,Stopped,Manual
LASAIR01,Secondary Logon,Stopped,Manual
LASAIR01,System Event Notification Service,Running,Automatic
LASAIR01,Symantec Endpoint Protection,Running,Automatic
LASAIR01,Remote Desktop Configuration,Running,Manual
LASAIR01,Internet Connection Sharing (ICS),Stopped,Disabled
LASAIR01,Shell Hardware Detection,Stopped,Automatic
LASAIR01,Symantec Auto-upgrade Agent,Stopped,Manual
LASAIR01,Microsoft Storage Spaces SMP,Stopped,Manual
LASAIR01,Symantec Network Access Control,Stopped,Manual
LASAIR01,SNMP Trap,Stopped,Manual
LASAIR01,Print Spooler,Running,Automatic
LASAIR01,Software Protection,Stopped,Automatic
LASAIR01,SSDP Discovery,Stopped,Disabled
LASAIR01,Secure Socket Tunneling Protocol Service,Stopped,Manual
LASAIR01,Spot Verifier,Stopped,Manual
LASAIR01,Microsoft Software Shadow Copy Provider,Stopped,Manual
LASAIR01,Superfetch,Stopped,Manual
LASAIR01,System Events Broker,Running,Automatic
LASAIR01,Telephony,Stopped,Manual
LASAIR01,Remote Desktop Services,Running,Manual
LASAIR01,Themes,Running,Automatic
LASAIR01,Thread Ordering Server,Stopped,Manual
LASAIR01,Storage Tiers Management,Stopped,Manual
LASAIR01,Track-It! Workstation Manager,Running,Automatic
LASAIR01,Telnet,Stopped,Disabled
LASAIR01,Distributed Link Tracking Client,Running,Automatic
LASAIR01,Windows Modules Installer,Stopped,Manual
LASAIR01,User Access Logging Service,Running,Automatic
LASAIR01,Interactive Services Detection,Stopped,Manual
LASAIR01,Remote Desktop Services UserMode Port Redirector,Running,Manual
LASAIR01,UPnP Device Host,Stopped,Disabled
LASAIR01,Credential Manager,Stopped,Manual
LASAIR01,Virtual Disk,Stopped,Manual
LASAIR01,VMware Alias Manager and Ticket Service,Running,Automatic
LASAIR01,Hyper-V Guest Service Interface,Stopped,Manual
LASAIR01,Hyper-V Heartbeat Service,Stopped,Manual
LASAIR01,Hyper-V Data Exchange Service,Stopped,Manual
LASAIR01,Hyper-V Remote Desktop Virtualization Service,Stopped,Manual
LASAIR01,Hyper-V Guest Shutdown Service,Stopped,Manual
LASAIR01,Hyper-V Time Synchronization Service,Stopped,Manual
LASAIR01,Hyper-V Volume Shadow Copy Requestor,Stopped,Manual
LASAIR01,VMware Tools,Running,Automatic
LASAIR01,VMware Snapshot Provider,Stopped,Manual
LASAIR01,VMware CAF AMQP Communication Service,Stopped,Manual
LASAIR01,VMware CAF Management Agent Service,Running,Automatic
LASAIR01,Volume Shadow Copy,Stopped,Manual
LASAIR01,Windows Time,Running,Manual
LASAIR01,W3C Logging Service,Stopped,Manual
LASAIR01,World Wide Web Publishing Service,Running,Automatic
LASAIR01,Windows Process Activation Service,Running,Manual
LASAIR01,Windows Connection Manager,Running,Automatic
LASAIR01,Windows Color System,Stopped,Manual
LASAIR01,Diagnostic Service Host,Stopped,Manual
LASAIR01,Diagnostic System Host,Stopped,Manual
LASAIR01,Windows Event Collector,Stopped,Manual
LASAIR01,Windows Encryption Provider Host Service,Stopped,Manual
LASAIR01,Problem Reports and Solutions Control Panel Support,Stopped,Manual
LASAIR01,Windows Error Reporting Service,Stopped,Manual
LASAIR01,WinHTTP Web Proxy Auto-Discovery Service,Running,Manual
LASAIR01,Windows Management Instrumentation,Running,Automatic
LASAIR01,Windows Remote Management (WS-Management),Running,Automatic
LASAIR01,WMI Performance Adapter,Stopped,Manual
LASAIR01,Portable Device Enumerator Service,Stopped,Manual
LASAIR01,Windows Store Service (WSService),Stopped,Manual
LASAIR01,Windows Update,Running,Manual
LASAIR01,Windows Driver Foundation - User-mode Driver Framework,Stopped,Manual
MachineName,DisplayName,Status,StartType
LASAIRCC01,Application Experience,Stopped,Manual
LASAIRCC01,AirWatch Cloud Connector,Running,Automatic
LASAIRCC01,AirWatch Diagnostics Service (ACC),Running,Automatic
LASAIRCC01,Application Layer Gateway Service,Stopped,Manual
LASAIRCC01,Application Host Helper Service,Running,Automatic
LASAIRCC01,Application Identity,Stopped,Manual
LASAIRCC01,Application Information,Stopped,Manual
LASAIRCC01,Application Management,Stopped,Manual
LASAIRCC01,App Readiness,Stopped,Manual
LASAIRCC01,AppX Deployment Service (AppXSVC),Stopped,Manual
LASAIRCC01,Windows Audio Endpoint Builder,Stopped,Manual
LASAIRCC01,Windows Audio,Stopped,Manual
LASAIRCC01,Base Filtering Engine,Running,Automatic
LASAIRCC01,Background Intelligent Transfer Service,Stopped,Manual
LASAIRCC01,Background Tasks Infrastructure Service,Running,Automatic
LASAIRCC01,Computer Browser,Stopped,Disabled
LASAIRCC01,Certificate Propagation,Running,Manual
LASAIRCC01,COM+ System Application,Stopped,Manual
LASAIRCC01,Cryptographic Services,Running,Automatic
LASAIRCC01,DCOM Server Process Launcher,Running,Automatic
LASAIRCC01,Optimize drives,Stopped,Manual
LASAIRCC01,Device Association Service,Stopped,Manual
LASAIRCC01,Device Install Service,Stopped,Manual
LASAIRCC01,DHCP Client,Running,Automatic
LASAIRCC01,Diagnostics Tracking Service,Running,Automatic
LASAIRCC01,DNS Client,Running,Automatic
LASAIRCC01,Wired AutoConfig,Stopped,Manual
LASAIRCC01,Diagnostic Policy Service,Running,Automatic
LASAIRCC01,Device Setup Manager,Stopped,Manual
LASAIRCC01,Extensible Authentication Protocol,Stopped,Manual
LASAIRCC01,Encrypting File System (EFS),Stopped,Manual
LASAIRCC01,Windows Event Log,Running,Automatic
LASAIRCC01,COM+ Event System,Running,Automatic
LASAIRCC01,Function Discovery Provider Host,Stopped,Manual
LASAIRCC01,Function Discovery Resource Publication,Stopped,Manual
LASAIRCC01,Windows Font Cache Service,Running,Automatic
LASAIRCC01,Group Policy Client,Running,Automatic
LASAIRCC01,Human Interface Device Service,Stopped,Manual
LASAIRCC01,Health Key and Certificate Management,Stopped,Manual
LASAIRCC01,Internet Explorer ETW Collector Service,Stopped,Manual
LASAIRCC01,IKE and AuthIP IPsec Keying Modules,Running,Automatic
LASAIRCC01,IP Helper,Running,Automatic
LASAIRCC01,CNG Key Isolation,Stopped,Manual
LASAIRCC01,KDC Proxy Server service (KPS),Stopped,Manual
LASAIRCC01,KtmRm for Distributed Transaction Coordinator,Stopped,Manual
LASAIRCC01,Server,Running,Automatic
LASAIRCC01,Workstation,Running,Automatic
LASAIRCC01,Link-Layer Topology Discovery Mapper,Stopped,Manual
LASAIRCC01,TCP/IP NetBIOS Helper,Running,Automatic
LASAIRCC01,Local Session Manager,Running,Automatic
LASAIRCC01,Multimedia Class Scheduler,Stopped,Manual
LASAIRCC01,Windows Firewall,Running,Automatic
LASAIRCC01,Distributed Transaction Coordinator,Running,Automatic
LASAIRCC01,Microsoft iSCSI Initiator Service,Stopped,Manual
LASAIRCC01,Windows Installer,Stopped,Manual
LASAIRCC01,Network Access Protection Agent,Stopped,Manual
LASAIRCC01,Network Connectivity Assistant,Stopped,Manual
LASAIRCC01,Netlogon,Running,Automatic
LASAIRCC01,Network Connections,Stopped,Manual
LASAIRCC01,Network List Service,Running,Manual
LASAIRCC01,Net.Tcp Port Sharing Service,Stopped,Disabled
LASAIRCC01,Network Location Awareness,Running,Automatic
LASAIRCC01,Network Store Interface Service,Running,Automatic
LASAIRCC01,Performance Counter DLL Host,Stopped,Manual
LASAIRCC01,Performance Logs & Alerts,Stopped,Manual
LASAIRCC01,Plug and Play,Running,Manual
LASAIRCC01,IPsec Policy Agent,Running,Manual
LASAIRCC01,Power,Running,Automatic
LASAIRCC01,Printer Extensions and Notifications,Stopped,Manual
LASAIRCC01,User Profile Service,Running,Automatic
LASAIRCC01,Remote Access Auto Connection Manager,Stopped,Manual
LASAIRCC01,Remote Access Connection Manager,Stopped,Manual
LASAIRCC01,Routing and Remote Access,Stopped,Disabled
LASAIRCC01,Remote Registry,Stopped,Manual
LASAIRCC01,RPC Endpoint Mapper,Running,Automatic
LASAIRCC01,Remote Procedure Call (RPC) Locator,Stopped,Manual
LASAIRCC01,Remote Procedure Call (RPC),Running,Automatic
LASAIRCC01,Resultant Set of Policy Provider,Stopped,Manual
LASAIRCC01,Special Administration Console Helper,Stopped,Manual
LASAIRCC01,Security Accounts Manager,Running,Automatic
LASAIRCC01,Smart Card,Stopped,Disabled
LASAIRCC01,Smart Card Device Enumeration Service,Stopped,Manual
LASAIRCC01,Task Scheduler,Running,Automatic
LASAIRCC01,Smart Card Removal Policy,Stopped,Manual
LASAIRCC01,Secondary Logon,Stopped,Manual
LASAIRCC01,System Event Notification Service,Running,Automatic
LASAIRCC01,Symantec Endpoint Protection,Running,Automatic
LASAIRCC01,Remote Desktop Configuration,Running,Manual
LASAIRCC01,Internet Connection Sharing (ICS),Stopped,Disabled
LASAIRCC01,Shell Hardware Detection,Stopped,Automatic
LASAIRCC01,Symantec Auto-upgrade Agent,Stopped,Manual
LASAIRCC01,Microsoft Storage Spaces SMP,Stopped,Manual
LASAIRCC01,Symantec Network Access Control,Stopped,Manual
LASAIRCC01,SNMP Trap,Stopped,Manual
LASAIRCC01,Print Spooler,Running,Automatic
LASAIRCC01,Software Protection,Stopped,Automatic
LASAIRCC01,SSDP Discovery,Stopped,Disabled
LASAIRCC01,Secure Socket Tunneling Protocol Service,Stopped,Manual
LASAIRCC01,Spot Verifier,Stopped,Manual
LASAIRCC01,Microsoft Software Shadow Copy Provider,Stopped,Manual
LASAIRCC01,Superfetch,Stopped,Manual
LASAIRCC01,System Events Broker,Running,Automatic
LASAIRCC01,Telephony,Stopped,Manual
LASAIRCC01,Remote Desktop Services,Running,Manual
LASAIRCC01,Themes,Running,Automatic
LASAIRCC01,Thread Ordering Server,Stopped,Manual
LASAIRCC01,Storage Tiers Management,Stopped,Manual
LASAIRCC01,Track-It! Workstation Manager,Running,Automatic
LASAIRCC01,Telnet,Stopped,Disabled
LASAIRCC01,Distributed Link Tracking Client,Running,Automatic
LASAIRCC01,Windows Modules Installer,Stopped,Manual
LASAIRCC01,User Access Logging Service,Running,Automatic
LASAIRCC01,Interactive Services Detection,Stopped,Manual
LASAIRCC01,Remote Desktop Services UserMode Port Redirector,Running,Manual
LASAIRCC01,UPnP Device Host,Stopped,Disabled
LASAIRCC01,Credential Manager,Stopped,Manual
LASAIRCC01,Virtual Disk,Stopped,Manual
LASAIRCC01,VMware Alias Manager and Ticket Service,Running,Automatic
LASAIRCC01,Hyper-V Guest Service Interface,Stopped,Manual
LASAIRCC01,Hyper-V Heartbeat Service,Stopped,Manual
LASAIRCC01,Hyper-V Data Exchange Service,Stopped,Manual
LASAIRCC01,Hyper-V Remote Desktop Virtualization Service,Stopped,Manual
LASAIRCC01,Hyper-V Guest Shutdown Service,Stopped,Manual
LASAIRCC01,Hyper-V Time Synchronization Service,Stopped,Manual
LASAIRCC01,Hyper-V Volume Shadow Copy Requestor,Stopped,Manual
LASAIRCC01,VMware Tools,Running,Automatic
LASAIRCC01,VMware CAF AMQP Communication Service,Stopped,Manual
LASAIRCC01,VMware CAF Management Agent Service,Running,Automatic
LASAIRCC01,Volume Shadow Copy,Stopped,Manual
LASAIRCC01,Windows Time,Running,Manual
LASAIRCC01,W3C Logging Service,Stopped,Manual
LASAIRCC01,World Wide Web Publishing Service,Running,Automatic
LASAIRCC01,Windows Process Activation Service,Running,Manual
LASAIRCC01,Windows Connection Manager,Running,Automatic
LASAIRCC01,Windows Color System,Stopped,Manual
LASAIRCC01,Diagnostic Service Host,Stopped,Manual
LASAIRCC01,Diagnostic System Host,Stopped,Manual
LASAIRCC01,Windows Event Collector,Stopped,Manual
LASAIRCC01,Windows Encryption Provider Host Service,Stopped,Manual
LASAIRCC01,Problem Reports and Solutions Control Panel Support,Stopped,Manual
LASAIRCC01,Windows Error Reporting Service,Stopped,Manual
LASAIRCC01,WinHTTP Web Proxy Auto-Discovery Service,Stopped,Manual
LASAIRCC01,Windows Management Instrumentation,Running,Automatic
LASAIRCC01,Windows Remote Management (WS-Management),Running,Automatic
LASAIRCC01,WMI Performance Adapter,Stopped,Manual
LASAIRCC01,Portable Device Enumerator Service,Stopped,Manual
LASAIRCC01,Windows Store Service (WSService),Stopped,Manual
LASAIRCC01,Windows Update,Running,Manual
LASAIRCC01,Windows Driver Foundation - User-mode Driver Framework,Stopped,Manual
MachineName,DisplayName,Status,StartType
LASARGENT03,Application Experience,Running,Manual
LASARGENT03,Application Layer Gateway Service,Stopped,Manual
LASARGENT03,Application Host Helper Service,Running,Automatic
LASARGENT03,Application Identity,Stopped,Manual
LASARGENT03,Application Information,Stopped,Manual
LASARGENT03,Application Management,Stopped,Manual
LASARGENT03,Argent Job Scheduler - Scheduling Engine,Stopped,Manual
LASARGENT03,Argent Queue Engine,Stopped,Manual
LASARGENT03,ASP.NET State Service,Stopped,Manual
LASARGENT03,Windows Audio Endpoint Builder,Stopped,Manual
LASARGENT03,Windows Audio,Stopped,Manual
LASARGENT03,Base Filtering Engine,Running,Automatic
LASARGENT03,Background Intelligent Transfer Service,Stopped,Manual
LASARGENT03,Computer Browser,Stopped,Disabled
LASARGENT03,Certificate Propagation,Running,Manual
LASARGENT03,HP Insight Event Notifier,Stopped,Disabled
LASARGENT03,HP Smart Array SAS/SATA Event Notification Service,Running,Automatic
LASARGENT03,Microsoft .NET Framework NGEN v2.0.50727_X86,Stopped,Disabled
LASARGENT03,Microsoft .NET Framework NGEN v2.0.50727_X64,Stopped,Disabled
LASARGENT03,Microsoft .NET Framework NGEN v4.0.30319_X86,Stopped,Automatic
LASARGENT03,Microsoft .NET Framework NGEN v4.0.30319_X64,Stopped,Automatic
LASARGENT03,COM+ System Application,Stopped,Manual
LASARGENT03,HP Insight NIC Agents,Running,Automatic
LASARGENT03,HP Version Control Agent,Running,Automatic
LASARGENT03,HP Insight Foundation Agents,Running,Automatic
LASARGENT03,HP Insight Server Agents,Running,Automatic
LASARGENT03,HP Insight Storage Agents,Running,Automatic
LASARGENT03,Cryptographic Services,Running,Automatic
LASARGENT03,Offline Files,Stopped,Disabled
LASARGENT03,DCOM Server Process Launcher,Running,Automatic
LASARGENT03,Disk Defragmenter,Stopped,Manual
LASARGENT03,DHCP Client,Running,Automatic
LASARGENT03,Diagnostics Tracking Service,Running,Automatic
LASARGENT03,Diskeeper,Running,Automatic
LASARGENT03,DNS Client,Running,Automatic
LASARGENT03,Wired AutoConfig,Stopped,Manual
LASARGENT03,Diagnostic Policy Service,Running,Automatic
LASARGENT03,Extensible Authentication Protocol,Stopped,Manual
LASARGENT03,Encrypting File System (EFS),Running,Automatic
LASARGENT03,Windows Event Log,Running,Automatic
LASARGENT03,COM+ Event System,Running,Automatic
LASARGENT03,Microsoft Fibre Channel Platform Registration Service,Stopped,Manual
LASARGENT03,Function Discovery Provider Host,Stopped,Manual
LASARGENT03,Function Discovery Resource Publication,Stopped,Manual
LASARGENT03,Windows Font Cache Service,Running,Automatic
LASARGENT03,Windows Presentation Foundation Font Cache 3.0.0.0,Stopped,Manual
LASARGENT03,Group Policy Client,Running,Automatic
LASARGENT03,Google Update Service (gupdate),Stopped,Automatic
LASARGENT03,Google Update Service (gupdatem),Stopped,Manual
LASARGENT03,Commvault Client Manager Service (Instance001),Running,Automatic
LASARGENT03,Commvault Communications Service (Instance001),Running,Automatic
LASARGENT03,Human Interface Device Access,Stopped,Manual
LASARGENT03,Health Key and Certificate Management,Stopped,Manual
LASARGENT03,HP ProLiant Agentless Management Service,Running,Automatic
LASARGENT03,Windows CardSpace,Stopped,Manual
LASARGENT03,IIS Admin Service,Running,Automatic
LASARGENT03,IKE and AuthIP IPsec Keying Modules,Running,Automatic
LASARGENT03,PnP-X IP Bus Enumerator,Stopped,Disabled
LASARGENT03,IP Helper,Running,Automatic
LASARGENT03,CNG Key Isolation,Stopped,Manual
LASARGENT03,KtmRm for Distributed Transaction Coordinator,Stopped,Manual
LASARGENT03,Server,Running,Automatic
LASARGENT03,Workstation,Running,Automatic
LASARGENT03,Link-Layer Topology Discovery Mapper,Stopped,Manual
LASARGENT03,TCP/IP NetBIOS Helper,Running,Automatic
LASARGENT03,Microsoft SharePoint Workspace Audit Service,Stopped,Manual
LASARGENT03,Multimedia Class Scheduler,Stopped,Manual
LASARGENT03,Windows Firewall,Stopped,Disabled
LASARGENT03,Distributed Transaction Coordinator,Running,Automatic
LASARGENT03,SQL Server Integration Services 10.0,Running,Automatic
LASARGENT03,Microsoft iSCSI Initiator Service,Stopped,Manual
LASARGENT03,Windows Installer,Stopped,Manual
LASARGENT03,Message Queuing,Running,Automatic
LASARGENT03,Network Access Protection Agent,Stopped,Manual
LASARGENT03,Netlogon,Running,Automatic
LASARGENT03,Network Connections,Running,Manual
LASARGENT03,Net.Msmq Listener Adapter,Stopped,Disabled
LASARGENT03,Net.Pipe Listener Adapter,Stopped,Disabled
LASARGENT03,Network List Service,Running,Manual
LASARGENT03,Net.Tcp Listener Adapter,Stopped,Disabled
